,content,comparative,subject,object,aspect,predicate,label,NER
703,Cảm biến này không chỉ có độ phân giải lớn hơn 50MP trên Galaxy S23 Plus mà nó còn được Samsung bổ sung công nghệ ảnh mới và tốt nhất .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
704,"Nổi bật nhất là tính năng phát hiện 4 pha lây nét tự động , cải tiến hơn so với Dual PD trên Galxy S23 + .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
705,alt : Camera Galaxy S23 Plus và Galaxy S23 Ultra,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
706,des :,0,[],[],[],[],[],"[0, 0]"
707,"Ngoài ra , camera Galaxy S23 Ultra còn được trang bị công nghệ tạo pixel tiên tiến có tên Tetra2pixel , giúp thay đổi kích thước pixel dựa vào điều ánh sáng xung quanh .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
708,"Đối với điều kiện ánh sáng yếu , cảm biến chụp ảnh 50MP ở 1,2μm ( ghép pixel 4 : 1 ) hoặc ảnh 12,5MP ở 2,4μm ( ghép pixel 16 : 1 ) .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
709,Khả năng chụp ảnh trên camera Galaxy S23 Ultra được đánh giá chi tiết hơn so với các model tiền nhiệm và thậm chí là Galaxy S23 Plus .,1,"['camera_Galaxy_S23_Ultra', 'camera_Galaxy_S23_Ultra']","['các_model_tiền_nhiệm', 'Galaxy_S23_Plus']","['Khả_năng_chụp_ảnh', 'Khả_năng_chụp_ảnh']","['chi_tiết_hơn', 'chi_tiết_hơn']","[6, 6]","[3, 3, 3, 3, 0, 1, 1, 1, 1, 0, 0, 0, 4, 4, 4, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 0]"
710,"Màu sắc được đánh giá ấm hơn , thu hút hơn so với những mà thuật toán Galaxy S23 Plus thu được từ cảm biến chính 50MP .",1,"['', '']","['Galaxy_S23_Plus', 'Galaxy_S23_Plus']","['Màu_sắc', 'Màu_sắc']","['ấm_hơn', 'thu_hút_hơn']","[6, 6]","[3, 3, 0, 0, 0, 4, 4, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
711,"Ngoài ra , thêm lợi thế dành cho biến thể Ultra chính là có khả năng thu phóng 10x nhờ ông kính tiềm vọng .",1,['biến_thể_Ultra'],[''],['khả_năng_thu_phóng_10x'],['lợi_thế'],[6],"[0, 0, 0, 0, 4, 4, 0, 0, 1, 1, 1, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0]"
712,"Cả hai điện thoại đều quay video với độ mượt và độ nét lên tới 8K @ 30FPS , nhưng tính năng ổn định toàn trục trên Samsung S23 Ultra được đánh giá cao hơn .",1,['Samsung_S23_Ultra'],[''],['tính_năng_ổn_định_toàn_trục'],['được_đánh_giá_cao_hơn'],[6],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 0, 1, 1, 1, 4, 4, 4, 4, 4, 0]"
713,Thời lượng pin và tốc độ sạc,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0]"
714,"So với Galaxy S22 + , điện thoại Galaxy S23 Plus được nâng cấp dung lượng pin lên 4.700mAh thay vì 4.500mAh .",1,['Galaxy_S23_Plus'],['Galaxy_S22'],['dung_lượng_pin'],['được_nâng_cấp'],[6],"[0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 3, 3, 3, 0, 0, 0, 0, 0, 0]"
715,"Trong khi , Samsung S23 Ultra được trang bị viên pin 5.000mAh .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
716,Cả hai điện thoại đều được hỗ trợ sạc nhanh có dây 45W và sạc không dây 15W .,1,"['Cả_hai_điện_thoại', '']","['Cả_hai_điện_thoại', '']","['sạc_nhanh_có_dây_45W', 'sạc_không_dây_15W']","['đều_được_hỗ_trợ', 'đều_được_hỗ_trợ']","[2, 2]","[2, 2, 2, 2, 4, 4, 4, 4, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 0]"
717,"Việc trang bị chip Snapdragon 8 Gen 2 tốc độ 3,36 GHz , sẽ tiết kiệm điện năng hơn cho hai sản phẩm .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
718,"alt : So với Galaxy S22 + , điện thoại Galaxy S23 Plus được nâng cấp dung lượng pin lên 4.700mAh",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
719,des :,0,[],[],[],[],[],"[0, 0]"
720,Sự khác biệt nhỏ về dung lượng sẽ bù đắp cho bất kỳ lợi thế nào về mức tiêu thụ năng lượng mà Galaxy S23 + có thể có do màn hình nhỏ hơn với độ phân giải thấp hơn .,1,"['Galaxy_S23_+', 'Galaxy_S23_+']","['', '']","['màn_hình', 'độ_phân_giải']","['nhỏ_hơn', 'thấp_hơn']","[7, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 3, 3, 4, 4, 0, 3, 3, 3, 4, 4, 0]"
721,"Ngoài ra , Galaxy S23 Ultra thực sự có thời lượng pin tốt hơn so với S23 + nhờ công nghệ màn hình LTPO tiết kiệm hơn và dải tốc độ làm mới động rộng hơn .",1,"['Galaxy_S23_Ultra', 'Galaxy_S23_Ultra', 'Galaxy_S23_Ultra']","['S23_+', 'S23_+', 'S23_+']","['thời_lượng_pin', 'công_nghệ_màn_hình_LTPO', 'dải_tốc_độ_làm_mới_động']","['tốt_hơn', 'tiết_kiệm_hơn', 'rộng_hơn']","[6, 6, 6]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 3, 3, 3, 4, 4, 0, 0, 2, 2, 0, 3, 3, 3, 3, 3, 4, 4, 4, 0, 3, 3, 3, 3, 3, 3, 4, 4, 0]"
722,Theo như công bố của Samsung thì thời lượng pin của S23 Ultra đã tăng 20% ​​ so với thế hệ tiền nhiệm .,1,['S23_Ultra'],['hệ_tiền_nhiệm'],['thời_lượng_pin'],['tăng_20%'],[6],"[0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 1, 1, 0, 4, 4, 0, 0, 0, 0, 2, 2, 2, 0]"
723,Tạm kết,0,[],[],[],[],[],"[0, 0]"
724,"Nhìn chung , Samsung thực sự đã thu hẹp khoảng cách về thông số kỹ thuật của Galaxy S23 + với S23 Ultra so với sự khác biệt giữa những người tiền nhiệm của chúng .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
725,Bởi nó đã tăng gấp đôi dung lượng lưu trữ cơ bản của S23 + .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
726,"Tuy nhiên , Galaxy S23 Ultra mang lại nhiều lợi ích hơn .",1,['Galaxy_S23_Ultra'],[''],['lợi_ích'],['nhiều_lợi_ích_hơn'],[6],"[0, 0, 0, 1, 1, 1, 0, 0, 4, 4, 4, 4, 0]"
727,Thiết bị không chỉ cung cấp khả năng thu phóng mạnh mẽ nhất trên điện thoại hiện đại mà còn có cảm biến 200MP tiên tiến nhất .,1,"['Thiết_bị', 'Thiết_bị']","['', '']","['khả_năng_thu_phóng', 'cảm_biến_200MP']","['mạnh_mẽ_nhất_trên_điện_thoại_hiện_đại', 'tiên_tiến_nhất']","[3, 3]","[1, 1, 0, 0, 0, 0, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 3, 3, 3, 4, 4, 4, 0]"
728,"Điều này bỏ xa mọi Android hoặc iPhone , bao gồm cả Galaxy S23 + .",1,[''],[''],[''],"['bỏ_xa_mọi_Android_hoặc_iPhone_,_bao_gồm_cả_Galaxy_S23_+']",[6],"[0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0]"
729,"Tính linh hoạt cao nhất của nhiếp ảnh được tăng cường nhờ phương thức nhập liệu bổ sung nhờ S Pen tích hợp , trong khi màn hình LTPO OLED sáng hơn có tốc độ làm mới động linh hoạt hơn nhiều .",1,"['màn_hình_LTPO_OLED', 'màn_hình_LTPO_OLED']","['', '']","['', 'tốc_độ_làm_mới_động']","['sáng_hơn', 'linh_hoạt_hơn_nhiều']","[6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 4, 4, 0, 3, 3, 3, 3, 3, 4, 4, 4, 4, 0]"
730,Xem thêm :,0,[],[],[],[],[],"[0, 0, 0]"
731,XTmobile.vn,0,[],[],[],[],[],[0]
732,Gửi,0,[],[],[],[],[],[0]
733,title : So sánh Samsung Galaxy A03s và Vivo Y21 : Điện thoại nào dành cho bạn ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
734,Trên thị trường hiện tại có hai tân binh giá rẻ mới là Samsung Galaxy A03s và Vivo Y21 với mức giá lần lượt 3.69 triệu và 4.29 triệu .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
735,Vậy chiếc smartphone nào sẽ phù hợp với bạn ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
736,Cùng FPT Shop so sánh chi tiết để tìm ra câu trả lời nhé !,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
737,So sánh thiết kế : Galaxy A03s tinh giản - Vivo Y21 nổi bật,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
738,"Đều là những chiếc smartphone dành cho người dùng trẻ , cả hai có thiết kế rất hiện đại .",1,[''],[''],[''],['Đều_là_những_chiếc_smartphone_dành_cho_người_dùng_trẻ'],[2],"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
739,Tuy nhiên mỗi điện thoại sẽ có phong cách nhất định .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
740,"Đối với Samsung Galaxy A03s là thiết kế tinh giản với mặt lưng trơn , được phủ nhám .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
741,"Đi kèm là ba phiên bản màu đa dạng để bạn chọn lựa bao gồm : xanh , đen và trắng .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
742,alt : So sánh Samsung Galaxy A03s và Vivo Y21 : Nên mua điện thoại nào ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
743,des : Samsung Galaxy A03s hiện đại và tinh tế,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
744,"Nhìn chung , thiết kế Galaxy A03s , dành cho những bạn yêu thích sự giản đơn .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
745,"Phiên bản màu trắng chắc hẳn sẽ gây ấn tượng với bạn khi có nét đẹp nhẹ nhàng , rất phù hợp với các bạn nữ .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
746,alt : So sánh Samsung Galaxy A03s và Vivo Y21 : Nên mua điện thoại nào ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
747,des :,0,[],[],[],[],[],"[0, 0]"
748,"Vivo Y21 cũng hiện đại nhưng kết hợp đó là sự cá tính , nổi bật với mặt lưng tỏa sáng .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
749,"Phiên bản Xanh Ánh Kim là sự kết hợp giữa lớp phủ bạc và lớp tráng phủ , tạo nên các ánh xanh lung linh .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
750,Trên phiên bản Trắng Kim Cương là sự phá cách với các đường nét kim cương hài hòa .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
751,alt : So sánh Samsung Galaxy A03s và Vivo Y21 : Nên mua điện thoại nào ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
752,des : Vivo Y21 nổi bật với thiết kế ánh sáng lung linh,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
753,"Về phần màn hình , Galaxy A03s và Vivo Y21 được trang bị thiết kế “ giọt nước ” 6.5 inch , HD + .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
754,"Chính vì vậy , trải nghiệm màn hình sẽ tương tự nhau , đều cho chi tiết rõ ràng , màu sắc ổn định .",1,"['', '', '']","['', '', '']","['trải_nghiệm_màn_hình', 'chi_tiết_rõ_ràng', 'màu_sắc_ổn_định']","['tương_tự_nhau', 'đều_cho', 'đều_cho']","[2, 2, 2]","[0, 0, 0, 0, 3, 3, 3, 3, 0, 4, 4, 4, 0, 4, 4, 3, 3, 3, 3, 0, 3, 3, 3, 3, 0]"
755,"Màn hình lớn phù hợp để giải trí từ lướt Facebook , xem phim hay chơi game .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
756,alt : So sánh Samsung Galaxy A03s và Vivo Y21 : Nên mua điện thoại nào ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757,des :,0,[],[],[],[],[],"[0, 0]"
758,So sánh camera : Cả hai có những thế mạnh nhất định,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
759,"Samsung Galaxy A03s nổi bật với hệ thống 3 camera sau , bao gồm camera chính 12MP , camera macro 2MP và camera đo độ sâu 2MP . Với 3 camera này bạn sẽ có những hình ảnh sắc nét , chụp được ảnh siêu cận và ảnh xóa phông tốt hơn .",1,"['Samsung_Galaxy_A03s', '']","['', '']","['ảnh_siêu_cận', 'ảnh_xóa_phông']","['tốt_hơn', 'tốt_hơn']","[6, 6]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 4, 4, 0]"
760,"Đi kèm đó là camera trước 5MP , tích hợp AI , tối ưu ảnh chụp selfie cho người dùng .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
761,alt : So sánh Samsung Galaxy A03s và Vivo Y21 : Nên mua điện thoại nào ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762,des : Galaxy A03s nổi bật với cụm 3 camera sau,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
763,"Trên Vivo Y21 có camera kép bao gồm camera chính 12MP và camera macro 2MP . Vậy so với Galaxy A03s , Vivo Y21 thiếu camera đo độ sâu 2MP .",1,['Vivo_Y21'],['Galaxy_A03s'],['camera_đo_độ_sâu_2MP'],['thiếu'],[1],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 1, 4, 3, 3, 3, 3, 3, 0]"
764,"Về camera selfie , Vivo Y21 có thông số 8MP "" nhỉnh "" hơn camera selfie Galaxy A03s , kết hợp các thuật toán làm đẹp tự nhiên , giúp bạn luôn rạng ngời .",1,['Vivo_Y21'],['Galaxy_A03s'],['camera_selfie'],"['""_nhỉnh_""_hơn']",[6],"[0, 3, 3, 0, 1, 1, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
765,alt : So sánh Samsung Galaxy A03s và Vivo Y21 : Nên mua điện thoại nào ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
766,"des : Vivo Y21 có thông số camera trước "" nhỉnh "" hơn",1,['Vivo_Y21'],[''],['thông_số_camera_trước'],"['""_nhỉnh_""_hơn']",[6],"[0, 0, 1, 1, 0, 3, 3, 3, 3, 4, 4, 4, 4]"
767,Hiệu năng như nhau nhờ vi xử lý Helio P35,1,[''],[''],['Hiệu_năng'],['như_nhau'],[2],"[3, 3, 4, 4, 0, 0, 0, 0, 0, 0]"
768,"Samsung Galaxy A03s và Vivo Y21 đều mang trên mình hiệu năng từ Helio P35 . Đây là con chip phổ biến trong phân khúc , giúp xử lý tác vụ ổn định , tiết kiệm điện năng hiệu quả , để bạn có thể “ chiến ” các tựa game phổ biến như Liên Quân hay PUBG .",1,['Samsung_Galaxy_A03s'],['Vivo_Y21'],['hiệu_năng_từ_Helio_P35'],['đều_mang_trên_mình'],[2],"[1, 1, 1, 0, 2, 2, 4, 4, 4, 4, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
769,Về RAM và ROM thì cả hai điện thoại có thông số là 4GB RAM + 64GB ROM .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
770,"Tuy nhiên , Vivo Y21 có thể mở rộng thêm 1GB chuyển từ bộ nhớ trong .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
771,"Viên pin 5.000mAh , cho phép cả hai sử dụng cả ngày dài",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
772,"Ưu điểm thường thấy trên smartphone giá rẻ là viên pin siêu trâu . Galaxy A03s và Vivo Y21 cũng vậy , sở hữu viên pin 5.000mAh , sử dụng cả ngày dài mà không lo cạn pin .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
773,Thậm chí nó còn có thể dùng được đến hết ngày thứ hai nếu bạn sử dụng điện thoại cơ bản .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
774,"Chính vì vậy , cả hai đều rất phù hợp để học online hay giải trí , “ cày phim ” .",1,['cả_hai'],[''],"['học_online_hay_giải_trí_,_“_cày_phim_”']",['đều_rất_phù_hợp'],[2],"[0, 0, 0, 0, 1, 1, 4, 4, 4, 4, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0]"
775,Vậy chọn Galaxy A03s hay Vivo Y21 ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
776,"Nhìn chung , cả hai hãng đã mang tới chọn lựa tốt trong phân khúc giá rẻ cho người dùng như hiệu năng ổn định , pin trâu , màn hình lớn .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
777,Sự chênh lệch về các thông số khác như camera cũng không đáng kể .,1,[''],[''],['các_thông_số_khác_như_camera'],['Sự_chênh_lệch_về_các_thông_số_khác_như_camera_cũng_không_đáng_kể'],[2],"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0]"
778,Vậy chọn điện thoại nào sẽ phụ thuộc vào bạn thích thiết kế nào hơn .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
779,"Trên Galaxy A03s là tinh tế , hiện đại ; trên Vivo Y21 là nổi bật , thời thượng .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
780,"Riêng cá nhân mình , thì mình sẽ nghiêng về Galaxy A03s vì sẽ tiết kiệm được một số ngân sách . Còn bạn , bạn chọn điện thoại nào , chia sẻ với mình nhé !",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
781,"Title : So sánh khả năng nhiếp ảnh giữa iPhone 12 Pro , Galaxy Note20 Ultra và Google Pixel 5 , ai sẽ là quán quân ?",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
782,alt : iphone - 12 - va-galaxy-note20 - 1,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
783,des :,0,[],[],[],[],[],"[0, 0]"
784,"Trong bài viết ngày hôm nay , mình sẽ cùng với bạn đọc đi so sánh khả năng nhiếp ảnh giữa iPhone 12 Pro , Galaxy Note20 Ultra và Google Pixel 5 , để xem giữa 3 mẫu điện thoại đầu bảng này , đây mới là sản phẩm chụp ảnh đẹp nhất nhé .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
785,"iPhone 12 Pro , Galaxy Note20 Ultra và Google Pixel 5 – Đâu là chiếc điện thoại chụp ảnh đẹp nhất hiện tại ?",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
786,iPhone của Apple từ trước đến nay đều được nhiều người dùng ca ngợi là có camera chụp ảnh tốt và ổn định nhất nhì trong thế giới smartphone .,1,['iPhone_của_Apple'],[''],['camera_chụp_ảnh'],['tốt_và_ổn_định_nhất_nhì_trong_thế_giới_smartphone'],[3],"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0]"
787,Mỗi thế hệ iPhone mới khi ra mắt thì đều có hệ thống camera được cải thiện rất nhiều so với thế hệ cũ và mẫu iPhone 12 Pro mới ra mắt gần đây cũng không phải là ngoại lệ .,1,['Mỗi_thế_hệ_iPhone_mới'],['thế_hệ_cũ'],['hệ_thống_camera'],['cải_thiện_rất_nhiều'],[6],"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 4, 4, 4, 4, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788,"iPhone 12 Pro được biết đến là thiết bị có khả năng chụp ảnh thiếu sáng khá tốt , cùng với sự hậu thuẫn của máy quét LiDAR và quay video Dolby Vision .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
789,Nhưng liệu iPhone 12 Pro có phải là chiếc điện thoại chụp ảnh tốt nhất hiện tại ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
790,"Để có lời giải đáp , chúng ta sẽ so sánh khả năng nhiếp ảnh của iPhone 12 Pro cùng với hai mẫu điện thoại đầu bảng khác là Samsung Galaxy Note20 Ultra và Google Pixel 5 .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
791,"Đầu tiên , chúng ta hãy cùng nhắc qua một chút về thông số kĩ thuật camera của cả 3 nhé .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
792,iPhone 12 Pro,0,[],[],[],[],[],"[0, 0, 0]"
793,alt : iphone - 12 - va-galaxy-note20 - 2,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
794,des :,0,[],[],[],[],[],"[0, 0]"
795,"Camera chính 12 MP khẩu độ F / 1.6 , lấy nét pha kép Dual PDAF , ổn định hình ảnh OIS .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
